question_id,passage_id
2047,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2048,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092281"", ""B4084039"", ""B4118157"", ""B4109020""]"
2049,"[""B4081104"", ""B4099096"", ""B4092301"", ""B4084039"", ""B4091840"", ""B4116446"", ""B4091684"", ""B4107820"", ""B4092281"", ""B4092520""]"
2050,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281""]"
2051,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4091840"", ""B4107820"", ""B4116446"", ""B4091684"", ""B4092281"", ""B4082543"", ""B4088935""]"
2052,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433"", ""B4118578"", ""B4104123"", ""B4091580"", ""B4113019"", ""B4093634""]"
2053,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543"", ""Q1814818"", ""B4114050""]"
2054,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2055,"[""B4082204"", ""B4092553"", ""B4118620"", ""B4092849"", ""B4106484"", ""B4115531"", ""B4084039"", ""B4094502"", ""B4097793"", ""B4102447""]"
2056,"[""B4098573"", ""Q168366"", ""B4099096"", ""B4114050"", ""B4081820"", ""B4115526"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896""]"
2057,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2058,"[""B4108187"", ""B4106664"", ""B4117218"", ""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887""]"
2059,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2060,"[""B4086557"", ""B4081599"", ""B4081323"", ""B4112868"", ""B4107270"", ""Q7919738"", ""B4110668"", ""B4114220"", ""B4102876"", ""B4090467""]"
2061,"[""Q949302"", ""Q165044"", ""B4105308"", ""B4087674"", ""B4111939"", ""B4112154"", ""Q5488317"", ""A23236"", ""B4081046"", ""B4097979""]"
2062,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
2063,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4109020"", ""B4095055"", ""B4081831"", ""B4094622"", ""B4104969"", ""B4085127"", ""B4088933""]"
2064,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2065,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433"", ""B4098602"", ""B4118514"", ""B4090336"", ""B4118578"", ""B4104123""]"
2066,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281""]"
2067,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2068,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4115526"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896"", ""B4105929"", ""B4109020""]"
2069,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433"", ""B4100245"", ""B4118578"", ""B4104123"", ""B4093634"", ""Q1994735""]"
2070,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""Q1814818"", ""B4098787"", ""B4104246""]"
2071,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2072,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2706407"", ""Q2797526"", ""Q1378975"", ""B4117901"", ""Q63510"", ""Q2181577""]"
2073,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2706407"", ""Q2797526"", ""Q1378975"", ""B4117901"", ""Q63510"", ""Q2181577""]"
2074,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4115526"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896"", ""B4105929"", ""B4109020""]"
2075,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
2076,"[""B4083385"", ""B4089907"", ""B4098474"", ""B4081538"", ""B4106764"", ""B4110701"", ""B4109593"", ""B4093556"", ""B4116430"", ""B4106350""]"
2077,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""B4115607"", ""B4109133"", ""Q1994735""]"
2078,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2797526"", ""B4114050"", ""Q1994735"", ""Q1378975"", ""B4117901"", ""B4115607""]"
2079,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2080,"[""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q1378975"", ""Q2797526"", ""B4117901"", ""B4109020"", ""B4095055"", ""B4081831""]"
2081,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2082,"[""B4094035"", ""B4116374"", ""B4113719"", ""B4089571"", ""B4115489"", ""B4093364"", ""B4112174"", ""B4109503"", ""B4112145"", ""B4107163""]"
2083,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""Q1814818"", ""B4082543"", ""B4115607""]"
2084,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4081837"", ""B4115526"", ""B4084039"", ""B4092281""]"
2085,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2086,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4081820"", ""B4114050"", ""B4084039"", ""B4092281""]"
2087,"[""B4099096"", ""B4115526"", ""B4092281"", ""B4084039"", ""B4114896"", ""B4114050"", ""B4109020"", ""B4094622"", ""Q1994735"", ""B4095055""]"
2088,"[""Q7214426"", ""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""Q1994735"", ""B4109020""]"
2089,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2090,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433""]"
2091,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2092,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4118578"", ""B4095433"", ""Q2181577"", ""Q63510"", ""B4109020"", ""B4095055""]"
2093,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2094,"[""B4083170"", ""B4100558"", ""B4115396"", ""B4109256"", ""B4116535"", ""B4094027"", ""B4119426"", ""B4106643"", ""B4088043"", ""B4096532""]"
2095,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543"", ""Q1814818"", ""B4109020""]"
2096,"[""B4085413"", ""B4113925"", ""Q318357"", ""Q179430"", ""Q2359014"", ""B4110837"", ""B4104930"", ""B4104090"", ""B4114594"", ""Q198982""]"
2097,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2098,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2099,"[""B4103658"", ""B4094282"", ""B4100853"", ""B4095340"", ""B4108306"", ""B4116615"", ""B4105866"", ""B4099096"", ""B4092301"", ""B4084039""]"
2100,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
2101,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4115526"", ""B4092281"", ""B4117435"", ""B4104162"", ""B4114896"", ""B4089887"", ""B4114050""]"
2102,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4117435"", ""B4104162"", ""B4089887"", ""B4114050"", ""B4088895"", ""B4082543""]"
2103,"[""B4099096"", ""B4091632"", ""Q2095"", ""B4088320"", ""B4084039"", ""B4095433"", ""Q3303463"", ""B4118578"", ""B4104123"", ""B4099636""]"
2104,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2797526"", ""Q1378975"", ""B4117901"", ""B4082543"", ""B4109020"", ""B4102749""]"
2105,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4086241"", ""B4102226"", ""B4088132"", ""B4107106"", ""B4097838""]"
2106,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2107,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4081820"", ""B4114050"", ""B4084039"", ""B4092281""]"
2108,"[""B4098573"", ""Q168366"", ""B4099096"", ""B4092281"", ""Q2095"", ""B4084039"", ""B4100245"", ""Q3303463"", ""B4115607"", ""B4092518""]"
2109,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2110,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2111,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2112,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2113,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433"", ""B4118578"", ""B4104123"", ""Q1994735"", ""B4109020"", ""B4095055""]"
2114,"[""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q2797526"", ""Q1378975"", ""B4109020"", ""B4095055"", ""B4081831"", ""B4117901""]"
2115,"[""B4099096"", ""B4092520"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4096179"", ""B4089887"", ""Q1814818"", ""B4082543""]"
2116,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4118578"", ""B4095433"", ""Q2181577"", ""Q63510"", ""B4109020"", ""B4095055""]"
2117,"[""B4099096"", ""B4081837"", ""B4115526"", ""B4084039"", ""B4092281"", ""B4117435"", ""B4104162"", ""B4114896"", ""B4089887"", ""B4088895""]"
2118,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
2119,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2120,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4092520"", ""B4088935"", ""B4089887"", ""B4082543"", ""Q1814818"", ""B4114050""]"
2121,"[""B4099096"", ""B4081820"", ""B4114050"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""B4082543"", ""B4109020"", ""B4095055""]"
2122,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4117435"", ""B4104162"", ""B4089887"", ""B4084124"", ""B4088895"", ""B4114050""]"
2123,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""Q1994735"", ""B4082543"", ""B4081752""]"
2124,"[""B4081234"", ""B4084158"", ""B4109156"", ""B4113643"", ""B4115700"", ""B4101694"", ""B4115839"", ""B4090872"", ""B4107938"", ""A37827""]"
2125,"[""Q604770"", ""B4102149"", ""B4112966"", ""B4118569"", ""B4089116"", ""B4107014"", ""B4103448"", ""B4106776"", ""B4115306"", ""B4097373""]"
2126,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4091840"", ""B4091684"", ""B4107820"", ""B4116446"", ""B4092281"", ""B4082543"", ""Q478642""]"
2127,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2128,"[""B4098573"", ""Q168366"", ""B4099096"", ""B4114050"", ""B4115526"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896""]"
2129,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2130,"[""B4099096"", ""B4084039"", ""Q2095"", ""B4092281"", ""Q1365891"", ""B4100245"", ""Q2797526"", ""Q3303463"", ""B4115607"", ""B4119353""]"
2131,"[""B4099096"", ""Q2095"", ""B4084039"", ""B4092281"", ""B4116446"", ""Q3303463"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543""]"
2132,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543"", ""Q1814818"", ""B4109020""]"
2133,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
2134,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q125821"", ""B4116268"", ""Q1365891"", ""B4093408"", ""B4098664"", ""B4083939"", ""B4115416""]"
2135,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2136,"[""B4112910"", ""B4087505"", ""B4106132"", ""B4090386"", ""Q83043"", ""B4096629"", ""B4082134"", ""B4085522"", ""B4108055"", ""B4113007""]"
2137,"[""B4102031"", ""B4084083"", ""B4102989"", ""B4106487"", ""B4106885"", ""B4111025"", ""B4092804"", ""Q178089"", ""B4099096"", ""B4081820""]"
2138,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2139,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2140,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4118157"", ""B4109020"", ""B4094622"", ""Q63510"", ""B4118060"", ""Q2181577"", ""B4095055""]"
2141,"[""B4099096"", ""B4081837"", ""B4103425"", ""B4084039"", ""B4092281"", ""B4115222"", ""B4117159"", ""B4117435"", ""B4113104"", ""B4082873""]"
2142,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4084039"", ""B4116446"", ""B4092281"", ""B4092520""]"
2143,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4114050"", ""B4109020"", ""B4094622"", ""B4095055"", ""B4081831"", ""Q1994735"", ""Q63510""]"
2144,"[""B4117488"", ""A25519"", ""B4116252"", ""B4118706"", ""B4085035"", ""Q790099"", ""Q1226760"", ""B4081314"", ""Q62408"", ""Q1960177""]"
2145,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2146,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2147,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092281"", ""B4084039"", ""B4114050"", ""Q1994735""]"
2148,"[""B4107444"", ""B4119058"", ""B4108425"", ""B4105826"", ""A33538"", ""B4110040"", ""B4083970"", ""A20474"", ""B4108077"", ""B4111805""]"
2149,"[""B4099096"", ""B4081820"", ""B4114050"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""Q2181577"", ""Q63510"", ""B4082543""]"
2150,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4118578"", ""B4095433"", ""Q2181577"", ""Q63510"", ""B4109020"", ""B4095055""]"
2151,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4091840"", ""B4116446"", ""B4091684"", ""B4107820"", ""B4092281"", ""B4092520"", ""B4103717""]"
2152,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543"", ""Q1814818"", ""Q2181577""]"
2153,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2154,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4103183""]"
2155,"[""A31890"", ""A31889"", ""B4087011"", ""A30228"", ""B4099208"", ""B4088547"", ""B4100487"", ""B4085676"", ""B4085474"", ""B4119894""]"
2156,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433""]"
2157,"[""B4118368"", ""Q1569059"", ""B4116220"", ""B4112291"", ""B4116365"", ""B4081454"", ""B4114490"", ""B4081755"", ""B4098115"", ""B4109689""]"
2158,"[""B4099096"", ""B4084039"", ""B4116446"", ""B4092281"", ""Q1814818"", ""B4092520"", ""B4088935"", ""B4089887"", ""B4109020"", ""B4095055""]"
2159,"[""Q831691"", ""Q1433006"", ""Q958148"", ""B4115435"", ""Q163446"", ""Q5871275"", ""B4109067"", ""B4081599"", ""B4087599"", ""B4092273""]"
2160,"[""B4118368"", ""Q1569059"", ""B4116220"", ""B4116365"", ""B4112291"", ""B4081454"", ""B4114490"", ""B4081755"", ""B4098115"", ""B4109689""]"
2161,"[""Q1072900"", ""B4100170"", ""B4099096"", ""B4084039"", ""B4091632"", ""B4088320"", ""B4118578"", ""B4095433"", ""B4109020"", ""B4095055""]"
2162,"[""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q1378975"", ""Q2797526"", ""B4117901"", ""B4114050"", ""B4109020"", ""Q1994735""]"
2163,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4092520""]"
2164,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2165,"[""B4105346"", ""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4114050"", ""B4082543""]"
2166,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2167,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4115526"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896"", ""B4105929"", ""B4109020""]"
2168,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4086241"", ""B4102226"", ""B4107106"", ""B4088132"", ""B4097838""]"
2169,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2170,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4086241"", ""B4102226"", ""B4107106"", ""B4088132"", ""B4097838""]"
2171,"[""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q1378975"", ""Q2797526"", ""B4117901"", ""B4109020"", ""B4095055"", ""B4081831""]"
2172,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092301"", ""B4084039"", ""B4115526"", ""B4107820""]"
2173,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4100245"", ""B4114050"", ""Q1994735"", ""B4094622"", ""B4109020"", ""B4095055"", ""B4081831""]"
2174,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092281"", ""B4084039"", ""B4118523"", ""B4092518""]"
2175,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2176,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2177,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2178,"[""B4117519"", ""B4096741"", ""Q111367178"", ""B4118698"", ""Q6722565"", ""B4112132"", ""B4112288"", ""B4111259"", ""Q725289"", ""B4114022""]"
2179,"[""B4107444"", ""B4119058"", ""B4108425"", ""B4105826"", ""A33538"", ""B4110040"", ""B4083970"", ""A20474"", ""B4108077"", ""B4111805""]"
2180,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""B4118523"", ""A13636"", ""B4105929"", ""B4109020"", ""B4095055""]"
2181,"[""Q31029"", ""Q7187392"", ""B4093801"", ""B4114461"", ""Q160525"", ""B4117448"", ""Q909391"", ""B4104767"", ""B4081628"", ""Q163446""]"
2182,"[""B4098573"", ""Q168366"", ""B4099096"", ""B4115526"", ""B4092281"", ""B4084039"", ""B4114896"", ""B4114050"", ""B4109020"", ""B4095055""]"
2183,"[""Q831691"", ""Q1433006"", ""Q958148"", ""B4115435"", ""Q163446"", ""Q5871275"", ""B4109067"", ""B4081599"", ""B4087599"", ""B4092273""]"
2184,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4117435""]"
2185,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4118578"", ""B4095433"", ""B4109020"", ""B4095055"", ""B4104123"", ""B4081831""]"
2186,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2187,"[""B4099096"", ""Q2095"", ""B4084039"", ""B4116446"", ""B4092281"", ""Q3303463"", ""B4092520"", ""B4088935"", ""B4089887"", ""B4114050""]"
2188,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
2189,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
2190,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
2191,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q1378975""]"
2192,"[""B4099096"", ""B4115526"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""Q1814818"", ""B4114896"", ""B4089887""]"
